Probe,Score
X211043_s_at,0.002043775
X219140_s_at,0.00204368
X217416_x_at,0.002043443
X215062_at,0.002043313
X217943_s_at,0.002043058
X219692_at,0.002042867
X222107_x_at,0.002042749
X209261_s_at,0.00204271
X218705_s_at,0.002042583
X217808_s_at,0.002042484
X201413_at,0.002042268
X206422_at,0.002042183
X219186_at,0.002042128
X206446_s_at,0.002042119
X204807_at,0.002041411
X209907_s_at,0.002040828
X214148_at,0.002040774
X218132_s_at,0.002040123
X201038_s_at,0.002039998
X209689_at,0.002039503
X206909_at,0.002039364
X200001_at,0.00203929
X217051_s_at,0.002039278
X214024_s_at,0.002039205
X219285_s_at,0.002039116
X201489_at,0.002038928
X220548_at,0.002038765
X201820_at,0.002038614
X213673_x_at,0.002038287
X201457_x_at,0.002038117
X208102_s_at,0.002038063
X221250_s_at,0.002038033
X216012_at,0.002037875
X205058_at,0.002037865
X216241_s_at,0.002037859
X202943_s_at,0.002037841
X208069_x_at,0.002036907
X217070_at,0.002036804
X218921_at,0.002036492
X206254_at,0.002036473
X219919_s_at,0.002036125
X201512_s_at,0.00203609
X204884_s_at,0.00203592
X218408_at,0.002035916
X212877_at,0.00203514
X214248_s_at,0.002034621
X206461_x_at,0.002034539
X205724_at,0.002033969
X208790_s_at,0.002033915
X212003_at,0.002033759
X208656_s_at,0.002032894
X213637_at,0.002032814
X212959_s_at,0.002032671
X218355_at,0.002032433
X202319_at,0.00203232
X221536_s_at,0.002032256
X220596_at,0.002032103
X212678_at,0.002031644
X212624_s_at,0.002031399
X211487_x_at,0.002031274
X215221_at,0.002031257
X203274_at,0.002031003
X222322_at,0.002030569
X208202_s_at,0.002030132
X220552_at,0.002029839
X207698_at,0.002029813
X204806_x_at,0.002029643
X200984_s_at,0.002029453
X200009_at,0.002028553
X221042_s_at,0.002028135
X208278_s_at,0.002027919
X220366_at,0.002027505
X201325_s_at,0.002027289
X203303_at,0.002026896
X213510_x_at,0.002026839
X220105_at,0.002026731
X213532_at,0.002026499
X216278_at,0.002026279
X207857_at,0.00202601
X208589_at,0.002025871
X200784_s_at,0.00202557
X203587_at,0.002024998
X212899_at,0.002024957
X206122_at,0.002024521
X215320_at,0.002024378
X202408_s_at,0.002024252
X209825_s_at,0.002024118
X205028_at,0.002024102
X206784_at,0.002023907
X221808_at,0.002023708
X208576_s_at,0.002023526
X208133_at,0.002023249
X219829_at,0.002023034
X219559_at,0.002022792
X217693_x_at,0.002022673
X208758_at,0.002022621
AFFX.ThrX.M_at,0.002022072
X200718_s_at,0.00202203
X37254_at,0.002022012
X207180_s_at,0.002021965
X208241_at,0.002021903
X203025_at,0.002021641
X221871_s_at,0.00202134
X206331_at,0.002021281
X201259_s_at,0.002021274
X205455_at,0.002020776
X209383_at,0.002020436
X214830_at,0.002020431
X216390_at,0.002020411
X206444_at,0.002019614
X217311_at,0.002019062
X209422_at,0.002018889
X200890_s_at,0.002018265
X206317_s_at,0.002018143
X203477_at,0.002017979
X203220_s_at,0.002017879
X203116_s_at,0.002017419
X204745_x_at,0.002017339
X214128_at,0.002017314
X202322_s_at,0.002017306
X216041_x_at,0.002017255
X201323_at,0.002017237
X201597_at,0.002017041
X218047_at,0.002016873
X212854_x_at,0.002016793
X215875_at,0.002016705
X214164_x_at,0.002016108
X218174_s_at,0.002016105
X209983_s_at,0.002015757
X214676_x_at,0.002015668
X218090_s_at,0.002015573
X203280_at,0.002015256
X204799_at,0.002015181
X219528_s_at,0.002015026
X215072_x_at,0.002014519
X206938_at,0.002014478
X200752_s_at,0.002014328
X217923_at,0.002014179
X201571_s_at,0.00201415
X203309_s_at,0.002013986
X204943_at,0.002013817
X218024_at,0.002013593
X215451_s_at,0.002013445
X214457_at,0.002013346
X221459_at,0.002013041
X203328_x_at,0.002012913
X221735_at,0.002012784
X214152_at,0.00201259
X214979_at,0.002012224
X217727_x_at,0.002012163
X206634_at,0.002012117
X206497_at,0.00201201
X210111_s_at,0.002011945
X211435_at,0.002011668
X221170_at,0.002011306
X221753_at,0.002011204
X215829_at,0.002011165
X201296_s_at,0.002010535
X210496_at,0.002010187
X219372_at,0.002010004
X209069_s_at,0.002009955
X222026_at,0.002009891
X209020_at,0.002009571
X212806_at,0.002009495
X214502_at,0.002009377
X207531_at,0.002009152
X208652_at,0.002009055
X213466_at,0.002008809
X213486_at,0.00200874
X212112_s_at,0.002008478
X209810_at,0.002007837
X177_at,0.002007815
X213221_s_at,0.002007617
X202455_at,0.00200699
X218225_at,0.002006894
X210819_x_at,0.002006606
X204513_s_at,0.00200598
X205666_at,0.002005772
X218003_s_at,0.002005221
X218996_at,0.002004325
X216297_at,0.002004163
X43934_at,0.0020038
X210460_s_at,0.002003523
X213661_at,0.002003119
X204460_s_at,0.002003106
X213079_at,0.002003082
X220602_s_at,0.002003054
X219339_s_at,0.002003053
X206039_at,0.002002726
X205930_at,0.002002612
X211764_s_at,0.002002488
X219532_at,0.00200214
X204802_at,0.002001965
X219141_s_at,0.002001956
X210109_at,0.002001919
X205404_at,0.00200175
X214300_s_at,0.002001696
X221086_s_at,0.002001512
X218153_at,0.002001157
X209990_s_at,0.002000771
X208537_at,0.002000484
X203421_at,0.002000478
X208004_at,0.002000384
X203253_s_at,0.0020002
X218684_at,0.001999659
X204284_at,0.001999525
X209484_s_at,0.001999421
X211363_s_at,0.001998963
X220503_at,0.001998849
X208770_s_at,0.001998653
X220460_at,0.001997706
X219499_at,0.001997432
X220721_at,0.001997055
X214104_at,0.001997035
X217341_at,0.001997031
X220628_s_at,0.001996761
X211265_at,0.001996476
X216418_at,0.001995814
X38447_at,0.001995748
X209469_at,0.001995659
X200995_at,0.001995001
X207403_at,0.00199459
X221038_at,0.001994279
X215901_at,0.001993997
X213374_x_at,0.001993854
X204721_s_at,0.001993612
X218046_s_at,0.001993454
X207861_at,0.001993418
X202449_s_at,0.001993178
X221335_x_at,0.001993014
X210999_s_at,0.001992987
X216251_s_at,0.001992917
X204641_at,0.001992887
X216619_at,0.001992881
X210741_at,0.001992815
X212892_at,0.001992784
X215024_at,0.001992013
X221421_s_at,0.001991742
X221764_at,0.001991583
X210948_s_at,0.001991283
X201722_s_at,0.001991168
X221461_at,0.001991063
X210360_s_at,0.001990918
X211441_x_at,0.001990326
X221191_at,0.001990076
X211063_s_at,0.001989903
X201189_s_at,0.001989902
X222035_s_at,0.001989771
X211337_s_at,0.001989666
X201717_at,0.001989647
X200663_at,0.001989377
X208261_x_at,0.001989089
X219494_at,0.001988865
X210214_s_at,0.00198874
X206125_s_at,0.001988692
X209663_s_at,0.00198864
X206519_x_at,0.001988226
X214075_at,0.001988197
X210371_s_at,0.001988064
X213023_at,0.001987961
X221960_s_at,0.00198777
X212598_at,0.00198707
X214387_x_at,0.001986732
X212830_at,0.00198666
X219475_at,0.001986388
X208367_x_at,0.0019862
X212314_at,0.001986054
X217103_at,0.001985895
X207249_s_at,0.00198562
X91580_at,0.001985618
X200097_s_at,0.001985489
X216742_at,0.001985188
X200052_s_at,0.001985083
X211028_s_at,0.001985019
X210811_s_at,0.001984942
X209865_at,0.001984719
X207082_at,0.001984432
X209876_at,0.001983848
X214343_s_at,0.001983671
X218539_at,0.001982587
X219231_at,0.001982516
X221273_s_at,0.001982305
X221901_at,0.001982171
X219846_at,0.001981248
X204611_s_at,0.001981166
X205910_s_at,0.001980898
X213017_at,0.001980735
X219120_at,0.001980544
X207246_at,0.001980526
X214419_s_at,0.001980474
X211765_x_at,0.001979832
X221215_s_at,0.0019797
X52741_at,0.00197926
X218082_s_at,0.001979135
X201341_at,0.001979115
X217176_s_at,0.00197896
X218124_at,0.001978828
X221095_s_at,0.001978801
X204604_at,0.001978739
X201125_s_at,0.001978156
X89977_at,0.001978124
X213117_at,0.001977898
X215239_x_at,0.001977565
X208545_x_at,0.001977524
X210451_at,0.001977085
X215404_x_at,0.001976944
X208228_s_at,0.001976922
X221412_at,0.001976853
X208819_at,0.001976833
X210762_s_at,0.001976474
X209501_at,0.001976408
X202389_s_at,0.001975933
X220507_s_at,0.001975692
X212318_at,0.001975461
X218071_s_at,0.00197546
X215595_x_at,0.001975416
X207220_at,0.001975159
X45687_at,0.001974842
X65630_at,0.001974823
X204532_x_at,0.001974653
X204043_at,0.001974495
X202564_x_at,0.001974419
X206507_at,0.001974173
X205733_at,0.001974088
X204090_at,0.001973253
X212483_at,0.001973243
X219086_at,0.001973153
X217617_at,0.001972506
X205739_x_at,0.001972497
X212824_at,0.001972447
X202376_at,0.001972238
X215846_at,0.001971969
X215235_at,0.001971477
X208636_at,0.001971424
X216044_x_at,0.001971351
X220481_at,0.001971019
X214285_at,0.001970767
X210894_s_at,0.001970048
X203855_at,0.001969973
X218858_at,0.001969833
X221404_at,0.0019698
X202559_x_at,0.001969201
X219148_at,0.001968658
X37028_at,0.001968478
X209056_s_at,0.001968239
X214966_at,0.001968066
X220793_at,0.0019679
X218102_at,0.001967586
X210914_at,0.001967572
X216097_at,0.001967508
X221708_s_at,0.001967277
X208099_x_at,0.001967146
X204127_at,0.001967126
X213874_at,0.00196686
X213385_at,0.001966607
X212383_at,0.001966557
X214444_s_at,0.001966483
X215821_x_at,0.001966471
X217354_s_at,0.001966072
X201916_s_at,0.001966054
X213145_at,0.001965969
X218884_s_at,0.001965782
X201679_at,0.001965645
X220803_at,0.001965644
X217531_at,0.001965418
X215364_s_at,0.001965364
X221298_s_at,0.001965286
X213362_at,0.001965184
X221878_at,0.001965076
X210298_x_at,0.001964993
X209004_s_at,0.00196408
X202238_s_at,0.001963802
X217526_at,0.001963655
X214489_at,0.001963345
X214178_s_at,0.001963046
X211202_s_at,0.001962858
X207843_x_at,0.001962224
X210613_s_at,0.001962134
X211237_s_at,0.001962105
X208257_x_at,0.001961962
X204548_at,0.001961528
X207086_x_at,0.001961273
X214233_at,0.001961228
X203840_at,0.001961158
X203441_s_at,0.001961036
X215382_x_at,0.001960962
X207460_at,0.001960755
X207090_x_at,0.001960452
X221485_at,0.001959847
X208018_s_at,0.001959788
X206360_s_at,0.001959786
X218972_at,0.001959438
X216603_at,0.001959195
X216137_s_at,0.001958875
X209428_s_at,0.001958842
X221450_x_at,0.001958601
X221403_s_at,0.001958486
X210405_x_at,0.001958447
X212700_x_at,0.00195794
X207720_at,0.001957922
X219508_at,0.001957612
X207894_s_at,0.001957274
X218846_at,0.00195722
X222130_s_at,0.001956417
X213587_s_at,0.001956123
X209550_at,0.001956107
X218873_at,0.001955988
X205400_at,0.001955926
X208739_x_at,0.001955808
X213821_s_at,0.00195579
X204925_at,0.001954299
X214976_at,0.001954239
X221039_s_at,0.00195384
X207138_at,0.001953776
X211519_s_at,0.001953713
X206955_at,0.001953465
X218164_at,0.001953455
X206292_s_at,0.001953348
X217855_x_at,0.001953183
X221974_at,0.001952919
X219545_at,0.001952487
X211820_x_at,0.001952101
X207250_at,0.001951827
X213977_s_at,0.001951275
X219128_at,0.001951272
X214926_at,0.001950267
X215399_s_at,0.001950127
X203867_s_at,0.001949818
X211240_x_at,0.001949786
X204358_s_at,0.001949751
X210068_s_at,0.001949673
X216697_at,0.001949448
X217637_at,0.001949186
X210832_x_at,0.001949142
X204243_at,0.001949121
X210168_at,0.001949104
X206281_at,0.001949042
X216538_at,0.001948966
X216264_s_at,0.001948787
X220849_at,0.001948645
X206776_x_at,0.001948634
X214939_x_at,0.001948585
X221047_s_at,0.001948318
X207518_at,0.001948239
X204034_at,0.001948194
X202570_s_at,0.001947775
X209003_at,0.001947638
X201964_at,0.001947483
X208539_x_at,0.001947355
X216062_at,0.001947257
X209885_at,0.001946789
X218742_at,0.001946701
X220592_at,0.001946578
X210767_at,0.001946262
X220528_at,0.001946038
X215893_x_at,0.001945751
X202977_s_at,0.001945313
X216076_at,0.00194489
X219283_at,0.001944455
X211671_s_at,0.001944453
X209490_s_at,0.001944433
X218192_at,0.001944401
X213906_at,0.001944051
X205784_x_at,0.001943943
X213136_at,0.001943812
X216224_s_at,0.001943459
X204091_at,0.001943312
X210174_at,0.00194317
X217255_at,0.001943116
X218981_at,0.001942986
X201652_at,0.001942926
X211090_s_at,0.001942639
X210432_s_at,0.001942541
X205633_s_at,0.001942304
X203792_x_at,0.001942072
X203011_at,0.001941745
X222289_at,0.001941659
X215724_at,0.001941401
X211737_x_at,0.001941384
X212918_at,0.001941259
X204566_at,0.001940864
X219367_s_at,0.001940481
X218967_s_at,0.001940444
X203733_at,0.001940433
X202383_at,0.001940161
X216946_at,0.001940064
X213110_s_at,0.001940026
X201415_at,0.001939903
X212041_at,0.001939829
X206253_at,0.001939819
X45633_at,0.001939738
X200798_x_at,0.001939677
X208638_at,0.001939429
X201667_at,0.001939374
X203782_s_at,0.001938909
X216387_x_at,0.00193861
X207565_s_at,0.001938147
X214436_at,0.001938064
X204715_at,0.001937945
X201794_s_at,0.001937823
X202540_s_at,0.001937618
X200059_s_at,0.001937419
X201104_x_at,0.001937138
X202557_at,0.001937031
X210711_at,0.001936706
X204094_s_at,0.001936404
X215389_s_at,0.001936
X205725_at,0.001935956
X214185_at,0.001935945
X221368_at,0.001935869
X221837_at,0.00193578
X211936_at,0.001935599
X203037_s_at,0.001935451
X208853_s_at,0.001935237
X201403_s_at,0.001935087
X214875_x_at,0.001934897
X203954_x_at,0.001934748
X207353_s_at,0.001934461
X211945_s_at,0.001934406
X33132_at,0.00193414
X208784_s_at,0.001934049
X209776_s_at,0.001933138
X222238_s_at,0.001931743
X206462_s_at,0.001931511
X217571_at,0.00193099
X213901_x_at,0.001930984
X212853_at,0.001930354
X200632_s_at,0.001929902
X201497_x_at,0.001928804
X207221_at,0.001928712
X207645_s_at,0.001928532
X205747_at,0.001928486
X216709_at,0.001928393
X207181_s_at,0.001928349
X208436_s_at,0.001928251
X215680_at,0.001928062
X216005_at,0.001927995
X208769_at,0.001927862
X216680_s_at,0.001927663
X207569_at,0.00192745
X220666_at,0.001927391
X221219_s_at,0.001927356
X200013_at,0.001927101
X221615_at,0.001927044
X214514_at,0.001926999
X220555_s_at,0.00192634
X219878_s_at,0.001926295
X206562_s_at,0.001925635
X201266_at,0.00192563
X208189_s_at,0.001925189
X208374_s_at,0.001924958
X220676_at,0.001924816
X203674_at,0.001924614
X213705_at,0.001924609
X207016_s_at,0.001924383
X221940_at,0.001924048
X213945_s_at,0.001924044
X203341_at,0.001923923
X207648_at,0.001923458
X208888_s_at,0.001923444
X214168_s_at,0.001923068
X211031_s_at,0.001923059
X208280_at,0.001922945
X211892_s_at,0.001922916
X201828_x_at,0.00192275
X204796_at,0.00192236
X208380_at,0.001922034
X205154_at,0.001921857
X200964_at,0.001921678
X222123_s_at,0.001921585
X221671_x_at,0.001921429
X218555_at,0.001921195
X201364_s_at,0.001921033
X201321_s_at,0.001921031
X204714_s_at,0.001920652
X205409_at,0.001919833
X210142_x_at,0.001919798
X201622_at,0.001919563
X213488_at,0.00191953
X219169_s_at,0.001919418
X220188_at,0.001919356
X212171_x_at,0.001918944
X214465_at,0.001918856
X202776_at,0.001918817
X204151_x_at,0.001918729
X207793_s_at,0.001918685
X216845_x_at,0.0019184
X215371_at,0.00191806
X203312_x_at,0.001917878
X202066_at,0.001917799
X201959_s_at,0.001917694
X215241_at,0.001917629
X213191_at,0.00191689
X217123_x_at,0.001916873
X203350_at,0.001916776
X204804_at,0.001916309
X206524_at,0.001916298
X217570_x_at,0.001916186
X218107_at,0.001916054
X216533_at,0.001915862
X220769_s_at,0.001915642
X206104_at,0.001915263
X204379_s_at,0.001915258
X221583_s_at,0.001914966
X65438_at,0.001914784
X216185_at,0.001914758
X202396_at,0.001914756
AFFX.ThrX.3_at,0.001914714
X209545_s_at,0.001914515
X209969_s_at,0.001914011
X219338_s_at,0.001913556
X211726_s_at,0.001913548
X209553_at,0.001913268
X212138_at,0.001913104
X221228_s_at,0.001912845
X208224_at,0.001912456
X219900_s_at,0.001912342
X203525_s_at,0.001912245
X212703_at,0.001912138
X213344_s_at,0.001912025
X213173_at,0.00191181
X202144_s_at,0.001911605
X201431_s_at,0.001911323
X209817_at,0.001911195
X208062_s_at,0.00191114
X206170_at,0.001911062
X212313_at,0.001910908
X214761_at,0.001910868
X220062_s_at,0.001910567
X217797_at,0.001910309
X210592_s_at,0.001910243
X202288_at,0.001910021
X218528_s_at,0.001910021
X207392_x_at,0.001909761
X215153_at,0.001909543
X220156_at,0.00190911
X218376_s_at,0.001909057
X204639_at,0.001908593
X211449_at,0.001908064
X210004_at,0.001907968
X210110_x_at,0.001907901
X217469_at,0.001907624
X211559_s_at,0.001907608
X211533_at,0.001907597
X201463_s_at,0.0019075
X221242_at,0.001907298
X203868_s_at,0.001907241
X215282_at,0.00190699
X219663_s_at,0.001906558
X208275_x_at,0.001905976
X219816_s_at,0.001905966
X202740_at,0.001905959
X221015_s_at,0.001905854
X214365_at,0.001905457
X206276_at,0.001905442
X215502_at,0.001905387
X205543_at,0.001905229
X214952_at,0.001905038
X221187_s_at,0.001904934
X213883_s_at,0.001904552
X221843_s_at,0.001904206
X217724_at,0.001903933
X211797_s_at,0.001903099
X214788_x_at,0.001903067
X208085_s_at,0.001902751
X218169_at,0.001902333
X220983_s_at,0.001902246
X396_f_at,0.001902202
X208569_at,0.001901969
X216483_s_at,0.001901836
X214915_at,0.001901706
X201706_s_at,0.001901603
X217942_at,0.001901464
X205849_s_at,0.001901229
X203403_s_at,0.001901209
X208833_s_at,0.001900908
X214130_s_at,0.001900735
X204830_x_at,0.0019007
X221233_s_at,0.001900663
X215162_at,0.001900205
X205140_at,0.001900202
X220942_x_at,0.001900158
X201303_at,0.001899784
X212665_at,0.001899646
X206068_s_at,0.001898984
X204068_at,0.001898488
X211709_s_at,0.001897708
X204421_s_at,0.001897688
X214295_at,0.001897627
X219830_at,0.001897468
X204050_s_at,0.001897276
X202150_s_at,0.001897079
X201683_x_at,0.001896443
X209605_at,0.001896377
X219618_at,0.0018963
X219662_at,0.001896194
X221131_at,0.001895999
X205563_at,0.0018957
X209169_at,0.001895504
X210470_x_at,0.001895442
X211378_x_at,0.001895426
X209592_s_at,0.001895254
X211901_s_at,0.001895248
X221507_at,0.001894817
X200087_s_at,0.001894529
X208050_s_at,0.001894104
X214935_at,0.001894087
X209923_s_at,0.001893164
X207634_at,0.001892925
X201563_at,0.001892832
X216806_at,0.001892811
X200740_s_at,0.001892225
X221703_at,0.001892131
X214790_at,0.001892086
X203927_at,0.001892053
X219008_at,0.001891864
X221275_s_at,0.001891716
X209588_at,0.001891129
X201830_s_at,0.001891092
X219875_s_at,0.001890892
X212670_at,0.001890522
X47083_at,0.001890106
X209905_at,0.00189005
X212725_s_at,0.001889318
X213088_s_at,0.001889256
X207869_s_at,0.001889229
X206577_at,0.001888854
X216272_x_at,0.001888695
X211925_s_at,0.001888621
X221912_s_at,0.001888164
X219923_at,0.001888008
X211114_x_at,0.001887969
X206633_at,0.001887294
X211762_s_at,0.001887287
X202642_s_at,0.001887177
